userId,movieId,rating,timestamp
1.0,1089.0,5.0,964982951
1.0,1090.0,4.0,964984018
1.0,1092.0,5.0,964983484
1.0,1097.0,5.0,964981680
1.0,1127.0,4.0,964982513
1.0,1136.0,5.0,964981327
1.0,1196.0,5.0,964981827
1.0,1197.0,5.0,964981872
1.0,1198.0,5.0,964981827
1.0,1206.0,5.0,964983737
1.0,1208.0,4.0,964983250
1.0,1210.0,5.0,964980499
1.0,1213.0,5.0,964982951
1.0,1214.0,4.0,964981855
1.0,1219.0,2.0,964983393
1.0,1220.0,5.0,964981909
1.0,1222.0,5.0,964981909
1.0,1224.0,5.0,964984018
1.0,1226.0,5.0,964983618
1.0,1240.0,5.0,964983723
1.0,1256.0,5.0,964981442
1.0,1258.0,3.0,964983414
1.0,1265.0,4.0,964983599
1.0,1270.0,5.0,964983705
1.0,1275.0,5.0,964982290
1.0,1278.0,5.0,964983414
1.0,1282.0,5.0,964982703
1.0,1291.0,5.0,964981909
1.0,1298.0,5.0,964984086
1.0,1348.0,4.0,964983393
1.0,1377.0,3.0,964982653
1.0,1396.0,3.0,964983017
1.0,1408.0,3.0,964982310
1.0,1445.0,3.0,964984112
1.0,1473.0,4.0,964980875
1.0,1500.0,4.0,964980985
1.0,1517.0,5.0,964981107
1.0,1552.0,4.0,964982620
1.0,1573.0,5.0,964982290
1.0,1580.0,3.0,964981125
1.0,1587.0,5.0,964982346
1.0,1617.0,5.0,964982951
1.0,1620.0,4.0,964983056
1.0,1625.0,5.0,964983504
1.0,1644.0,3.0,964983536
1.0,1676.0,3.0,964982620
1.0,1732.0,5.0,964981125
1.0,1777.0,4.0,964981230
1.0,1793.0,4.0,964981404
1.0,1804.0,5.0,964983034
1.0,1805.0,4.0,964983056
1.0,1920.0,4.0,964981780
1.0,1927.0,5.0,964981497
1.0,1954.0,5.0,964982176
1.0,1967.0,4.0,964981710
1.0,2000.0,4.0,964982211
1.0,2005.0,5.0,964981710
1.0,2012.0,4.0,964984176
1.0,2018.0,5.0,964980523
1.0,2028.0,4.0,964981888
1.0,2033.0,5.0,964982903
1.0,2046.0,4.0,964982563
1.0,2048.0,5.0,964982791
1.0,2054.0,4.0,964981747
1.0,2058.0,5.0,964982400
1.0,2078.0,5.0,964982838
1.0,2090.0,5.0,964982838
1.0,2093.0,3.0,964981710
1.0,2094.0,5.0,964982653
1.0,2096.0,4.0,964982838
1.0,2099.0,4.0,964982588
1.0,2105.0,4.0,964981725
1.0,2115.0,5.0,964982529
1.0,2116.0,5.0,964982876
1.0,2137.0,5.0,964982791
1.0,2139.0,5.0,964982791
1.0,2141.0,5.0,964982838
1.0,2143.0,4.0,964981725
1.0,2161.0,5.0,964981710
1.0,2174.0,4.0,964981680
1.0,2193.0,4.0,964981710
1.0,2253.0,2.0,964981775
1.0,2268.0,4.0,964982989
1.0,2273.0,4.0,964982310
1.0,2291.0,5.0,964983664
1.0,2329.0,5.0,964983263
1.0,2338.0,2.0,964983546
1.0,2353.0,5.0,964983861
1.0,2366.0,4.0,964982462
1.0,2387.0,5.0,964983123
1.0,2389.0,2.0,964983094
1.0,2395.0,5.0,964981093
1.0,2406.0,4.0,964982310
1.0,2414.0,3.0,964982513
1.0,2427.0,5.0,964982242
1.0,2450.0,4.0,964982620
1.0,2459.0,5.0,964983414
1.0,2470.0,5.0,964982588
1.0,2478.0,4.0,964984169
1.0,2492.0,4.0,965719662
1.0,2502.0,5.0,964981278
1.0,2528.0,3.0,964982328
1.0,2529.0,5.0,964982242
1.0,2542.0,5.0,964981265
1.0,2571.0,5.0,964981888
1.0,2580.0,5.0,964983000
1.0,2596.0,5.0,964981144
1.0,2616.0,4.0,964983080
1.0,2617.0,2.0,964982588
1.0,2628.0,4.0,964980523
1.0,2640.0,4.0,964982377
1.0,2641.0,5.0,964982620
1.0,2644.0,4.0,964983393
1.0,2648.0,4.0,964983414
1.0,2654.0,5.0,964983393
1.0,2657.0,3.0,964983426
1.0,2692.0,5.0,964981855
1.0,2700.0,5.0,964980985
1.0,2716.0,5.0,964983414
1.0,2761.0,5.0,964982703
1.0,2797.0,4.0,964981710
1.0,2826.0,4.0,964980523
1.0,2858.0,5.0,964980868
1.0,2872.0,5.0,964981680
1.0,2899.0,5.0,964982703
1.0,2916.0,4.0,964982290
1.0,2944.0,5.0,964981872
1.0,2947.0,5.0,964982176
1.0,2948.0,5.0,964982191
1.0,2949.0,5.0,964981888
1.0,2959.0,5.0,964983282
1.0,2985.0,4.0,964983034
1.0,2987.0,5.0,964982495
1.0,2991.0,5.0,964982271
1.0,2993.0,5.0,964982242
1.0,2997.0,4.0,964980896
1.0,3033.0,5.0,964983762
1.0,3034.0,5.0,964982791
1.0,3052.0,5.0,964981208
1.0,3053.0,5.0,964984086
1.0,3062.0,4.0,964981872
1.0,3147.0,5.0,964983873
1.0,3168.0,4.0,964982495
1.0,3176.0,1.0,964983504
1.0,3243.0,3.0,964981093
1.0,3247.0,3.0,964983108
1.0,3253.0,5.0,964981107
1.0,3273.0,5.0,964983536
1.0,3386.0,5.0,964983484
1.0,3439.0,4.0,964981799
1.0,3440.0,4.0,964981799
1.0,3441.0,5.0,964982328
1.0,3448.0,5.0,964984054
1.0,3450.0,5.0,964981144
1.0,3479.0,4.0,964981725
1.0,3489.0,4.0,964981775
1.0,3527.0,4.0,964982271
1.0,3578.0,5.0,964980668
1.0,3617.0,4.0,964980683
1.0,3639.0,4.0,964982271
1.0,3671.0,5.0,964981589
1.0,3702.0,5.0,964983737
1.0,3703.0,5.0,964981909
1.0,3729.0,5.0,964982363
1.0,3740.0,4.0,964982417
1.0,3744.0,4.0,964980694
1.0,3793.0,5.0,964981855
1.0,3809.0,4.0,964981220
1.0,4006.0,4.0,964982903
1.0,5060.0,5.0,964984002
2.0,318.0,3.0,1445714835
2.0,333.0,4.0,1445715029
2.0,1704.0,4.5,1445715228
2.0,3578.0,4.0,1445714885
2.0,6874.0,4.0,1445714952
2.0,8798.0,3.5,1445714960
2.0,46970.0,4.0,1445715013
2.0,48516.0,4.0,1445715064
2.0,58559.0,4.5,1445715141
2.0,60756.0,5.0,1445714980
2.0,68157.0,4.5,1445715154
2.0,71535.0,3.0,1445714974
2.0,74458.0,4.0,1445714926
2.0,77455.0,3.0,1445714941
2.0,79132.0,4.0,1445714841
2.0,80489.0,4.5,1445715340
2.0,80906.0,5.0,1445715172
2.0,86345.0,4.0,1445715166
2.0,89774.0,5.0,1445715189
2.0,91529.0,3.5,1445714891
2.0,91658.0,2.5,1445714938
2.0,99114.0,3.5,1445714874
2.0,106782.0,5.0,1445714966
2.0,109487.0,3.0,1445715145
2.0,112552.0,4.0,1445714882
2.0,114060.0,2.0,1445715276
2.0,115713.0,3.5,1445714854
2.0,122882.0,5.0,1445715272
2.0,131724.0,5.0,1445714851
,31.0,-6.0,1306463578
,527.0,-7.0,1306464275
,647.0,-6.0,1306463619
,688.0,-6.0,1306464228
,720.0,-7.0,1306463595
,849.0,89.0,1306463611
,914.0,-8.0,1306463567
,1093.0,-6.0,1306463627
,1124.0,-7.0,1306464216
,1263.0,-7.0,1306463569
,1272.0,-7.0,1306463624
,1275.0,3.5,1306463323
,1302.0,-7.0,1306464189
,1371.0,3.0,1306463561
,1587.0,4.5,1306464003
,2018.0,-7.0,1306464175
,2080.0,-8.0,1306463572
,2090.0,-6.0,1306464261
,2105.0,2.0,1306463559
,2288.0,4.0,1306463631
,2424.0,-6.0,1306464293
,2851.0,44.0,1306463925
,3024.0,4.5,1306464054
,3210.0,-7.0,1306463638
,3703.0,79.0,1306463603
,3949.0,-6.0,1306464245
,4518.0,20.0,1306463770
,5048.0,-6.0,1306464284
,5181.0,39.0,1306463718
,5746.0,86.0,1306463708
,5764.0,4.5,1306464021
,5919.0,26.0,1306463825
,6238.0,-6.0,1306464204
,6835.0,43.0,1306463670
,7899.0,4.5,1306464036
,7991.0,56.0,1306463684
,26409.0,4.5,1306463993
,70946.0,24.0,1306463815
,72378.0,-6.0,1306464164
4.0,21.0,3.0,986935199
4.0,32.0,2.0,945173447
4.0,45.0,3.0,986935047
4.0,47.0,2.0,945173425
4.0,52.0,3.0,964622786
4.0,58.0,3.0,964538444
4.0,106.0,4.0,986848784
4.0,125.0,5.0,964622758
4.0,126.0,1.0,986848920
4.0,162.0,5.0,945078571
4.0,171.0,3.0,945078428
4.0,176.0,5.0,964622565
4.0,190.0,2.0,945079259
4.0,215.0,5.0,945079078
4.0,222.0,1.0,945629040
4.0,232.0,5.0,964622684
4.0,235.0,2.0,945173513
4.0,247.0,3.0,986848894
4.0,260.0,5.0,945079259
4.0,265.0,5.0,964538468
4.0,296.0,1.0,945173350
4.0,319.0,5.0,945079182
4.0,342.0,5.0,964538500
4.0,345.0,4.0,945629063
4.0,348.0,4.0,964622786
4.0,351.0,3.0,986934901
4.0,357.0,3.0,964623306
4.0,368.0,4.0,945078690
4.0,417.0,2.0,945078467
4.0,441.0,1.0,986934915
4.0,450.0,2.0,986848828
4.0,457.0,5.0,945079259
4.0,475.0,5.0,945174290
4.0,492.0,5.0,945079872
4.0,509.0,1.0,945079106
4.0,538.0,5.0,945078636
4.0,539.0,1.0,964538832
4.0,553.0,2.0,945079301
4.0,588.0,4.0,945079670
4.0,593.0,5.0,964539986
4.0,595.0,3.0,986848609
4.0,599.0,2.0,945078587
4.0,608.0,5.0,964540008
4.0,648.0,3.0,945079906
4.0,708.0,4.0,986935230
4.0,759.0,3.0,945078601
4.0,800.0,4.0,945079106
4.0,892.0,4.0,964622714
4.0,898.0,5.0,964623347
4.0,899.0,4.0,945079653
4.0,902.0,4.0,945078446
4.0,904.0,4.0,945079837
4.0,908.0,5.0,945173902
4.0,910.0,5.0,945173989
4.0,912.0,5.0,945173902
4.0,914.0,5.0,945079670
4.0,919.0,5.0,945079521
4.0,920.0,5.0,945173602
4.0,930.0,5.0,964538571
4.0,937.0,3.0,986849085
4.0,1025.0,4.0,945079232
4.0,1046.0,5.0,945173654
4.0,1057.0,3.0,964540578
4.0,1060.0,2.0,986934819
4.0,1073.0,4.0,945079483
4.0,1077.0,5.0,945173692
4.0,1079.0,2.0,945078946
4.0,1080.0,5.0,986934696
4.0,1084.0,5.0,945079259
4.0,1086.0,5.0,964539723
4.0,1094.0,3.0,964538500
4.0,1103.0,5.0,964539723
4.0,1136.0,5.0,986934625
4.0,1179.0,4.0,964539180
4.0,1183.0,1.0,964778513
4.0,1188.0,5.0,964538500
4.0,1196.0,5.0,964538763
4.0,1197.0,5.0,964538763
4.0,1198.0,3.0,964538728
4.0,1199.0,2.0,945078967
4.0,1203.0,5.0,945174025
4.0,1211.0,1.0,964539205
4.0,1213.0,4.0,945079729
4.0,1219.0,4.0,964539961
4.0,1225.0,4.0,964539326
4.0,1250.0,5.0,945174008
4.0,1259.0,4.0,964538728
4.0,1265.0,4.0,964622684
4.0,1266.0,4.0,986849037
4.0,1279.0,2.0,986934832
4.0,1282.0,5.0,945079653
4.0,1283.0,5.0,945078690
4.0,1288.0,4.0,945079653
4.0,1291.0,4.0,964538763
4.0,1304.0,3.0,945078467
4.0,1391.0,1.0,945173766
4.0,1449.0,5.0,945079767
4.0,1466.0,4.0,945173492
4.0,1500.0,4.0,964622830
4.0,1517.0,4.0,945079790
4.0,1580.0,3.0,986935244
4.0,1597.0,1.0,945079906
4.0,1617.0,2.0,945079837
4.0,1641.0,4.0,964622758
4.0,1704.0,1.0,945629015
4.0,1719.0,4.0,945079956
4.0,1732.0,4.0,945079889
4.0,1733.0,5.0,945079143
4.0,1734.0,3.0,964539357
4.0,1834.0,5.0,945174134
4.0,1860.0,2.0,986849001
4.0,1883.0,4.0,964622642
4.0,1885.0,3.0,964622617
4.0,1892.0,2.0,964539431
4.0,1895.0,4.0,945629179
4.0,1907.0,3.0,964540505
4.0,1914.0,4.0,964622714
4.0,1916.0,1.0,986934786
4.0,1923.0,3.0,986934870
4.0,1947.0,5.0,945079653
4.0,1966.0,2.0,964622684
4.0,1967.0,5.0,945078967
4.0,1968.0,4.0,986934786
4.0,2019.0,2.0,945078690
4.0,2076.0,4.0,945079052
4.0,2078.0,5.0,945079521
4.0,2109.0,4.0,986935016
4.0,2145.0,3.0,986935328
4.0,2150.0,5.0,986934738
4.0,2174.0,5.0,964539855
4.0,2186.0,5.0,945174008
4.0,2203.0,4.0,945079729
4.0,2204.0,5.0,964540008
4.0,2282.0,1.0,945629238
4.0,2324.0,1.0,964622590
4.0,2336.0,2.0,964538964
4.0,2351.0,4.0,945078467
4.0,2359.0,4.0,964622590
4.0,2390.0,5.0,945079164
4.0,2395.0,3.0,964623306
4.0,2406.0,4.0,986935302
4.0,2467.0,4.0,945079858
4.0,2571.0,1.0,945173385
4.0,2583.0,5.0,945078863
4.0,2599.0,5.0,964622684
4.0,2628.0,1.0,986848894
4.0,2683.0,4.0,945079790
4.0,2692.0,5.0,945079013
4.0,2712.0,2.0,945078542
4.0,2762.0,4.0,964539986
4.0,2763.0,1.0,964778621
4.0,2770.0,2.0,945173553
4.0,2791.0,5.0,964539628
4.0,2843.0,5.0,945078814
4.0,2858.0,5.0,964539140
4.0,2874.0,4.0,986935016
4.0,2921.0,4.0,945078708
4.0,2926.0,5.0,986934870
4.0,2959.0,2.0,945078528
4.0,2973.0,2.0,945078946
4.0,2997.0,4.0,986848610
4.0,3033.0,4.0,986936200
4.0,3044.0,5.0,945079920
4.0,3060.0,4.0,986934884
4.0,3079.0,3.0,964778197
4.0,3083.0,5.0,964622487
4.0,3160.0,4.0,964539121
4.0,3175.0,1.0,964538930
4.0,3176.0,4.0,964539771
4.0,3204.0,4.0,964539828
4.0,3255.0,4.0,964623306
4.0,3317.0,4.0,986934498
4.0,3358.0,3.0,964622758
4.0,3365.0,5.0,964538329
4.0,3386.0,4.0,964539395
4.0,3408.0,4.0,986849238
4.0,3481.0,2.0,964538243
4.0,3489.0,1.0,986848908
4.0,3508.0,5.0,964538351
4.0,3538.0,2.0,986849212
4.0,3591.0,1.0,986935199
4.0,3788.0,3.0,964539085
4.0,3809.0,3.0,986936207
4.0,3851.0,5.0,986849180
4.0,3897.0,4.0,986934465
4.0,3911.0,3.0,986849149
4.0,3967.0,4.0,986849164
4.0,3996.0,4.0,986849130
4.0,4002.0,3.0,986934819
4.0,4014.0,1.0,986849254
4.0,4020.0,3.0,986848856
4.0,4021.0,4.0,986849180
4.0,4027.0,3.0,986849201
4.0,4029.0,3.0,986849226
4.0,4033.0,4.0,986849149
4.0,4034.0,5.0,986848753
4.0,4074.0,3.0,986848665
4.0,4121.0,4.0,986934901
4.0,4144.0,3.0,986848685
4.0,4166.0,3.0,986848700
4.0,4226.0,2.0,1007569424
4.0,4239.0,5.0,986848685
4.0,4246.0,4.0,1007574542
4.0,4252.0,3.0,1007569465
4.0,4260.0,2.0,1007569424
4.0,4273.0,4.0,1007574470
4.0,4308.0,1.0,1007569465
4.0,4347.0,4.0,1007569586
4.0,4381.0,3.0,1007574509
4.0,4641.0,1.0,1007569586
4.0,4741.0,3.0,1007574532
4.0,4765.0,5.0,1007569445
4.0,4881.0,3.0,1007569445
4.0,4896.0,4.0,1007574532
4.0,4902.0,4.0,1007569465
4.0,4967.0,5.0,1007569424
5.0,1.0,4.0,847434962
5.0,21.0,4.0,847435238
5.0,34.0,4.0,847434881
5.0,36.0,4.0,847435292
5.0,39.0,3.0,847434961
5.0,50.0,4.0,847434881
5.0,58.0,5.0,847435238
5.0,110.0,4.0,847434880
5.0,150.0,3.0,847434748
5.0,153.0,3.0,847434802
5.0,232.0,4.0,847435292
5.0,247.0,5.0,847435337
5.0,253.0,3.0,847435292
5.0,261.0,4.0,847435238
5.0,265.0,3.0,847435129
5.0,266.0,1.0,847435311
5.0,290.0,5.0,847435311
5.0,296.0,5.0,847434748
5.0,300.0,3.0,847435337
5.0,316.0,2.0,847434832
5.0,318.0,3.0,847434880
5.0,344.0,3.0,847434802
5.0,349.0,3.0,847434832
5.0,357.0,2.0,847435238
5.0,364.0,3.0,847434882
5.0,367.0,4.0,847435129
5.0,380.0,2.0,847434748
5.0,410.0,3.0,847435292
5.0,457.0,4.0,847434801
5.0,474.0,4.0,847435337
5.0,475.0,5.0,847435311
5.0,515.0,3.0,847435129
5.0,527.0,5.0,847434960
5.0,531.0,4.0,847435258
5.0,534.0,3.0,847435311
5.0,588.0,4.0,847434801
5.0,589.0,3.0,847435258
5.0,590.0,5.0,847434747
5.0,592.0,3.0,847434747
5.0,594.0,5.0,847435238
5.0,595.0,5.0,847434832
5.0,596.0,5.0,847435292
5.0,597.0,3.0,847434962
5.0,608.0,3.0,847435258
6.0,2.0,4.0,845553522
6.0,3.0,5.0,845554296
6.0,4.0,3.0,845554349
6.0,5.0,5.0,845553938
6.0,6.0,4.0,845553757
6.0,7.0,4.0,845554264
6.0,8.0,3.0,845555281
6.0,10.0,3.0,845553253
6.0,11.0,4.0,845553489
6.0,13.0,3.0,845555588
6.0,15.0,4.0,845554505
6.0,16.0,4.0,845553819
6.0,17.0,4.0,845553559
6.0,19.0,2.0,845553382
6.0,21.0,2.0,845553382
6.0,22.0,5.0,845553875
6.0,24.0,4.0,845554397
6.0,25.0,3.0,845553695
6.0,26.0,4.0,845555362
6.0,27.0,3.0,845555402
6.0,31.0,3.0,845553819
6.0,32.0,4.0,845553426
6.0,34.0,4.0,845553354
6.0,36.0,5.0,845553726
6.0,41.0,4.0,845554962
6.0,43.0,4.0,845555607
6.0,45.0,3.0,845553907
6.0,46.0,4.0,845554551
6.0,47.0,4.0,845553317
6.0,50.0,1.0,845553381
6.0,54.0,4.0,845555402
6.0,60.0,4.0,845554263
6.0,61.0,4.0,845555454
6.0,62.0,4.0,845553660
6.0,65.0,3.0,845555070
6.0,66.0,3.0,845555151
6.0,76.0,4.0,845555317
6.0,79.0,3.0,845554907
6.0,86.0,5.0,845556131
6.0,87.0,3.0,845555300
6.0,88.0,2.0,845555694
6.0,89.0,4.0,845555124
6.0,92.0,4.0,845555454
6.0,93.0,4.0,845554584
6.0,95.0,4.0,845553559
6.0,100.0,3.0,845555151
6.0,102.0,1.0,845555436
6.0,104.0,4.0,845554349
6.0,105.0,3.0,845553757
6.0,110.0,5.0,845553283
6.0,112.0,4.0,845553994
6.0,113.0,3.0,845556257
6.0,126.0,3.0,845555342
6.0,135.0,3.0,845554987
6.0,140.0,3.0,845555024
6.0,141.0,4.0,845553586
6.0,145.0,4.0,845553966
6.0,146.0,4.0,845555607
6.0,150.0,4.0,845553110
6.0,151.0,4.0,845553586
6.0,153.0,3.0,845553146
6.0,158.0,4.0,845553660
6.0,159.0,3.0,845555006
6.0,160.0,5.0,845553457
6.0,161.0,3.0,845553253
6.0,163.0,3.0,845553907
6.0,165.0,3.0,845553146
6.0,168.0,5.0,845553695
6.0,170.0,3.0,845554263
6.0,171.0,3.0,845555402
6.0,174.0,3.0,845554479
6.0,177.0,3.0,845554931
6.0,179.0,1.0,845555362
6.0,180.0,2.0,845555006
6.0,181.0,3.0,845553938
6.0,185.0,3.0,845553283
6.0,186.0,3.0,845553619
6.0,189.0,3.0,845556241
6.0,191.0,2.0,845554931
6.0,195.0,4.0,845554455
6.0,196.0,3.0,845553586
6.0,201.0,3.0,845556290
6.0,204.0,3.0,845553619
6.0,205.0,3.0,845555477
6.0,207.0,4.0,845554024
6.0,208.0,3.0,845553253
6.0,209.0,3.0,845556106
6.0,210.0,4.0,845556310
6.0,212.0,4.0,845556181
6.0,216.0,4.0,845554099
6.0,217.0,3.0,845555382
6.0,218.0,2.0,845553994
6.0,219.0,3.0,845556131
6.0,222.0,4.0,845554024
6.0,224.0,3.0,845553794
6.0,225.0,4.0,845553381
6.0,230.0,5.0,845553966
6.0,231.0,3.0,845553174
6.0,234.0,2.0,845554176
6.0,236.0,4.0,845553559
6.0,237.0,4.0,845553875
6.0,239.0,3.0,845554987
6.0,240.0,3.0,845555571
6.0,243.0,3.0,845555588
6.0,248.0,5.0,845554263
6.0,250.0,4.0,845555588
6.0,251.0,3.0,845556257
6.0,252.0,4.0,845553619
6.0,253.0,3.0,845553283
6.0,254.0,3.0,845555655
6.0,256.0,3.0,845553726
6.0,257.0,5.0,845554176
6.0,258.0,3.0,845555172
6.0,261.0,4.0,845553695
6.0,262.0,5.0,845554551
6.0,265.0,3.0,845553726
6.0,266.0,3.0,845553457
6.0,267.0,3.0,845554376
6.0,270.0,3.0,845555172
6.0,271.0,4.0,845555249
6.0,273.0,3.0,845553875
6.0,274.0,4.0,845555151
6.0,276.0,4.0,845553907
6.0,277.0,5.0,845553844
6.0,279.0,3.0,845555436
6.0,281.0,4.0,845554320
6.0,282.0,3.0,845553522
6.0,288.0,2.0,845553283
6.0,289.0,3.0,845554455
6.0,291.0,3.0,845555571
6.0,292.0,4.0,845553253
6.0,293.0,3.0,845553660
6.0,296.0,2.0,845553110
6.0,302.0,3.0,845555436
6.0,303.0,3.0,845554099
6.0,304.0,4.0,845555546
6.0,310.0,3.0,845556119
6.0,312.0,1.0,845555151
6.0,313.0,3.0,845555546
6.0,314.0,5.0,845554603
6.0,315.0,4.0,845553522
6.0,316.0,5.0,845553174
6.0,317.0,4.0,845553457
6.0,318.0,5.0,845553200
6.0,327.0,1.0,845554062
6.0,329.0,4.0,845553200
6.0,330.0,3.0,845555071
6.0,332.0,3.0,845555046
6.0,333.0,5.0,845553757
6.0,336.0,3.0,845556223
6.0,337.0,5.0,845553586
6.0,339.0,4.0,845553253
6.0,340.0,4.0,845555265
6.0,342.0,3.0,845553938
6.0,343.0,3.0,845555172
6.0,344.0,3.0,845553146
6.0,347.0,3.0,845555300
6.0,348.0,3.0,845553938
6.0,349.0,5.0,845553146
6.0,350.0,5.0,845553489
6.0,351.0,4.0,845554455
6.0,352.0,3.0,845555382
6.0,353.0,4.0,845553726
6.0,354.0,4.0,845555402
6.0,355.0,4.0,845553819
6.0,356.0,5.0,845553200
6.0,357.0,3.0,845553457
6.0,358.0,3.0,845555265
6.0,359.0,3.0,845556412
6.0,360.0,3.0,845555094
6.0,361.0,4.0,845554376
6.0,362.0,3.0,845553994
6.0,364.0,5.0,845553317
6.0,366.0,3.0,845554962
6.0,367.0,4.0,845553317
6.0,368.0,5.0,845553726
6.0,370.0,4.0,845553794
6.0,371.0,3.0,845554141
6.0,374.0,3.0,845554296
6.0,377.0,5.0,845553317
6.0,378.0,3.0,845554987
6.0,380.0,4.0,845553110
6.0,381.0,3.0,845553994
6.0,382.0,3.0,845554397
6.0,383.0,3.0,845554320
6.0,405.0,3.0,845554603
6.0,410.0,3.0,845553354
6.0,412.0,3.0,845554505
6.0,415.0,4.0,845554420
6.0,416.0,3.0,845554962
6.0,419.0,3.0,845554224
6.0,426.0,3.0,845554551
6.0,432.0,5.0,845553489
6.0,434.0,4.0,845553200
6.0,435.0,3.0,845553489
6.0,437.0,3.0,845554505
6.0,440.0,4.0,845553457
6.0,445.0,3.0,845555124
6.0,450.0,4.0,845555024
6.0,454.0,4.0,845553283
6.0,455.0,3.0,845554062
6.0,457.0,5.0,845553174
6.0,458.0,3.0,845555546
6.0,460.0,3.0,845555281
6.0,466.0,2.0,845553844
6.0,468.0,4.0,845553907
6.0,469.0,4.0,845555477
6.0,472.0,3.0,845555632
6.0,474.0,4.0,845553522
6.0,475.0,4.0,845554099
6.0,477.0,4.0,845554141
6.0,480.0,5.0,845553200
6.0,485.0,3.0,845553794
6.0,489.0,3.0,845554505
6.0,490.0,3.0,845554584
6.0,491.0,4.0,845554141
6.0,493.0,3.0,845555172
6.0,494.0,3.0,845554176
6.0,497.0,3.0,845553819
6.0,500.0,5.0,845553354
6.0,502.0,3.0,845554455
6.0,505.0,3.0,845555317
6.0,508.0,4.0,845553586
6.0,509.0,3.0,845553522
6.0,510.0,3.0,845555546
6.0,515.0,4.0,845553794
6.0,516.0,4.0,845554908
6.0,520.0,3.0,845553844
6.0,524.0,3.0,845554479
6.0,527.0,3.0,845553426
6.0,531.0,3.0,845554296
6.0,532.0,3.0,845554224
6.0,536.0,3.0,845556181
6.0,537.0,3.0,845554551
6.0,539.0,3.0,845553426
6.0,540.0,3.0,845554099
6.0,542.0,4.0,845554524
6.0,543.0,3.0,845554099
6.0,546.0,2.0,845554349
6.0,548.0,3.0,845554908
6.0,552.0,3.0,845553875
6.0,553.0,5.0,845553559
6.0,569.0,4.0,845555342
6.0,575.0,3.0,845555070
6.0,587.0,5.0,845553381
6.0,588.0,5.0,845553146
6.0,589.0,3.0,845553317
6.0,590.0,5.0,845553109
6.0,592.0,3.0,845553109
6.0,593.0,4.0,845553174
6.0,594.0,4.0,845553819
6.0,595.0,5.0,845553174
6.0,596.0,3.0,845554141
6.0,597.0,4.0,845553354
6.0,606.0,3.0,845555024
6.0,608.0,3.0,845553844
6.0,609.0,4.0,845555342
6.0,616.0,5.0,845554062
6.0,628.0,3.0,845555300
6.0,631.0,4.0,845555265
6.0,637.0,4.0,845555046
6.0,640.0,1.0,845555362
6.0,647.0,4.0,845555151
6.0,662.0,3.0,845556147
6.0,667.0,3.0,845555342
6.0,694.0,3.0,845555694
6.0,697.0,3.0,845556378
6.0,700.0,4.0,845556147
6.0,704.0,3.0,845555571
6.0,708.0,4.0,845554376
6.0,709.0,5.0,845555249
6.0,710.0,3.0,845556223
6.0,711.0,4.0,845555317
6.0,719.0,2.0,845555694
6.0,736.0,5.0,845553619
6.0,747.0,3.0,845555046
6.0,762.0,1.0,845555006
6.0,765.0,3.0,845555632
6.0,775.0,3.0,845556462
6.0,780.0,5.0,845556915
6.0,783.0,5.0,845554584
6.0,795.0,3.0,845556506
6.0,799.0,3.0,845555656
6.0,801.0,3.0,845556194
6.0,802.0,4.0,845554584
6.0,818.0,3.0,845555514
6.0,830.0,5.0,845556222
6.0,835.0,4.0,845556194
6.0,837.0,3.0,845556241
